symbol,stop_pct,target_pct,trail_pct,slippage_bps,commission,bars,first_timestamp,last_timestamp,ending_equity,return_pct,trades,wins,losses,win_rate_pct,gross_profit,gross_loss,profit_factor,max_drawdown_pct,exit_counts
ES=F,1.0,1.0,1.0,0.0,2.5,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99835.459762,-0.1645402379999994,17,6,11,35.294117647058826,320.185582705001,399.716972485,0.801030741112742,0.292607212546408,"{""sell"": 10, ""take_profit_sell"": 2, ""trailing_stop_sell"": 5}"
ES=F,1.0,1.0,1.0,5.0,0.0,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99762.5238,-0.23747620000000857,17,6,11,35.294117647058826,270.82460860499435,508.2919529418514,0.5328130949890854,0.35062896663503124,"{""sell"": 10, ""take_profit_sell"": 2, ""trailing_stop_sell"": 5}"
ES=F,1.0,1.0,1.0,5.0,2.5,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99677.5238,-0.3224761999999992,17,6,11,35.294117647058826,270.82460860499435,508.2919529418514,0.5328130949890854,0.4156162794876837,"{""sell"": 10, ""take_profit_sell"": 2, ""trailing_stop_sell"": 5}"
ES=F,1.0,1.0,2.0,0.0,0.0,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,100019.145512,0.019145511999996145,13,6,7,46.15384615384615,305.8740131025005,286.7217171525003,1.0667975071445794,0.20192106811706903,"{""regular_stop_sell"": 1, ""sell"": 10, ""take_profit_sell"": 2}"
ES=F,1.0,1.0,2.0,0.0,2.5,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99954.145512,-0.045854487999996696,13,6,7,46.15384615384615,305.8740131025005,286.7217171525003,1.0667975071445794,0.21697448507125092,"{""regular_stop_sell"": 1, ""sell"": 10, ""take_profit_sell"": 2}"
ES=F,1.0,1.0,2.0,5.0,0.0,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99894.213607,-0.10578639300000692,15,7,8,46.666666666666664,330.3747752705704,436.1533493985532,0.757473892442075,0.2268998190417039,"{""regular_stop_sell"": 2, ""sell"": 10, ""take_profit_sell"": 3}"
ES=F,1.0,1.0,2.0,5.0,2.5,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99819.213607,-0.18078639299999866,15,7,8,46.666666666666664,330.3747752705704,436.1533493985532,0.757473892442075,0.273973230077838,"{""regular_stop_sell"": 2, ""sell"": 10, ""take_profit_sell"": 3}"
ES=F,1.0,2.0,0.5,0.0,0.0,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99907.472631,-0.09252736900000613,33,12,21,36.36363636363637,330.9908342087507,423.5010307287504,0.7815585091710158,0.1956224017157518,"{""sell"": 9, ""trailing_stop_sell"": 24}"
ES=F,1.0,2.0,0.5,0.0,2.5,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99742.472631,-0.25752736899999906,33,12,21,36.36363636363637,330.9908342087507,423.5010307287504,0.7815585091710158,0.3178023014647261,"{""sell"": 9, ""trailing_stop_sell"": 24}"
ES=F,1.0,2.0,0.5,5.0,0.0,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99581.619528,-0.4183804720000017,33,8,25,24.242424242424242,232.43825022253094,650.8015400084058,0.35715688413940866,0.45373020949599774,"{""sell"": 9, ""trailing_stop_sell"": 24}"
ES=F,1.0,2.0,0.5,5.0,2.5,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99416.619528,-0.5833804720000058,33,8,25,24.242424242424242,232.43825022253094,650.8015400084058,0.35715688413940866,0.6161879240608963,"{""sell"": 9, ""trailing_stop_sell"": 24}"
ES=F,1.0,2.0,1.0,0.0,0.0,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99931.317072,-0.06868292799999676,15,6,9,40.0,263.9100821825004,332.58521348499994,0.7935111709180153,0.22358624227951646,"{""sell"": 10, ""trailing_stop_sell"": 5}"
ES=F,1.0,2.0,1.0,0.0,2.5,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99856.317072,-0.1436829279999996,15,6,9,40.0,263.9100821825004,332.58521348499994,0.7935111709180153,0.28356905287601775,"{""sell"": 10, ""trailing_stop_sell"": 5}"
ES=F,1.0,2.0,1.0,5.0,0.0,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99783.362732,-0.21663726800000838,15,6,9,40.0,204.61102515223564,421.2404898448516,0.48573446780388224,0.34162182114994966,"{""sell"": 10, ""trailing_stop_sell"": 5}"
ES=F,1.0,2.0,1.0,5.0,2.5,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99708.362732,-0.2916372680000112,15,6,9,40.0,204.61102515223564,421.2404898448516,0.48573446780388224,0.4016105588966452,"{""sell"": 10, ""trailing_stop_sell"": 5}"
ES=F,1.0,2.0,2.0,0.0,0.0,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,100016.023617,0.016023616999993884,11,5,6,45.45454545454545,257.66748675,241.63813390250027,1.0663361886992866,0.2019411134731254,"{""regular_stop_sell"": 1, ""sell"": 10}"
ES=F,1.0,2.0,2.0,0.0,2.5,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99961.023617,-0.03897638300000006,11,5,6,45.45454545454545,257.66748675,241.63813390250027,1.0663361886992866,0.21698519027895086,"{""regular_stop_sell"": 1, ""sell"": 10}"
ES=F,1.0,2.0,2.0,5.0,0.0,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99901.108875,-0.09889112500000019,12,6,6,50.0,233.89807244387566,332.7829454740534,0.7028547454878884,0.23812765781843775,"{""regular_stop_sell"": 2, ""sell"": 10}"
ES=F,1.0,2.0,2.0,5.0,2.5,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99841.108875,-0.15889112499999358,12,6,6,50.0,233.89807244387566,332.7829454740534,0.7028547454878884,0.26890822208059867,"{""regular_stop_sell"": 2, ""sell"": 10}"
ES=F,1.0,4.0,0.5,0.0,0.0,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99907.472631,-0.09252736900000613,33,12,21,36.36363636363637,330.9908342087507,423.5010307287504,0.7815585091710158,0.1956224017157518,"{""sell"": 9, ""trailing_stop_sell"": 24}"
ES=F,1.0,4.0,0.5,0.0,2.5,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99742.472631,-0.25752736899999906,33,12,21,36.36363636363637,330.9908342087507,423.5010307287504,0.7815585091710158,0.3178023014647261,"{""sell"": 9, ""trailing_stop_sell"": 24}"
ES=F,1.0,4.0,0.5,5.0,0.0,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99581.619528,-0.4183804720000017,33,8,25,24.242424242424242,232.43825022253094,650.8015400084058,0.35715688413940866,0.45373020949599774,"{""sell"": 9, ""trailing_stop_sell"": 24}"
